Year,Month,Product_Grp,Sales,ID,Sector
2012,Jan,Wallcovering,-216.6,47173,Residential
2012,Jan,Wallcovering,540,47174,Residential
2012,Jan,Wallcovering,258,47175,Residential
2012,Jan,Carpet,992.13,47176,Residential
2012,Jan,Carpet,992.13,47177,Residential
2012,Jan,Carpet,-99.21,47178,Residential
2012,Jan,Wallcovering,370,47181,Residential
2012,Jan,Wallcovering,740,47182,Residential
2012,Jan,Wallcovering,378,47183,Residential
2012,Jan,Wallcovering,528,47184,Residential
2012,Jan,Wallcovering,510,47185,Residential
2012,Jan,Wallcovering,774,47186,Residential
2012,Jan,Wallcovering,-432,47187,Residential
2012,Jan,Wallcovering,1200,47188,Residential
2012,Jan,Wallcovering,-573.6,47189,Residential
2012,Jan,Wallcovering,846,47191,Residential
2012,Jan,Wallcovering,234,47192,Residential
2012,Jan,Wallcovering,221,47193,Residential
2012,Jan,Wallcovering,930,47194,Residential
2012,Jan,Wallcovering,-310,47195,Residential
2012,Jan,Wallcovering,624,47196,Residential
2012,Jan,Wallcovering,1000,47197,Residential
2012,Jan,Wallcovering,-381.75,47198,Residential
2012,Jan,Fabric,248,47204,Residential
2012,Jan,Fabric,-24.8,47205,Residential
2012,Jan,Wallcovering,234,47206,Residential
2012,Jan,Wallcovering,117,47207,Residential
2012,Jan,Wallcovering,300,47208,Residential
2012,Jan,Fabric,80,47253,Residential
2012,Jan,Wallcovering,511.5,47270,Residential
2012,Jan,Wallcovering,360,47271,Residential
2012,Jan,Wallcovering,-46.5,47272,Residential
2012,Jan,Carpet,3208.95,47284,Residential
2012,Jan,Carpet,1198.01,47285,Residential
2012,Jan,Wallcovering,815,47286,Residential
2012,Jan,Wallcovering,560,47287,Residential
2012,Jan,Wallcovering,900,47288,Residential
2012,Jan,Wallcovering,-486,47289,Residential
2012,Jan,Wallcovering,300,47290,Residential
2012,Jan,Wallcovering,-62.1,47291,Residential
2012,Jan,Wallcovering,218,47294,Residential
2012,Jan,Wallcovering,693,47295,Residential
2012,Jan,Wallcovering,-136.65,47296,Residential
2012,Jan,Carpet,799,47297,Residential
2012,Jan,Wallcovering,593,47305,Residential
2012,Jan,Wallcovering,300,47306,Residential
2012,Jan,Wallcovering,-59.3,47307,Residential
2012,Jan,Wallcovering,424,47308,Residential
2012,Jan,Wallcovering,234,47309,Residential
2012,Jan,Wallcovering,840,47310,Residential
2012,Jan,Wallcovering,560,47311,Residential
2012,Jan,Wallcovering,-411.6,47312,Residential
2012,Jan,Carpet,213.75,47313,Residential
2012,Jan,Carpet,500,47314,Residential
2012,Jan,Wallcovering,819,47319,Residential
2012,Jan,Wallcovering,704,47320,Residential
2012,Jan,Wallcovering,968,47321,Residential
2012,Jan,Wallcovering,923,47322,Residential
2012,Jan,Wallcovering,480,47323,Residential
2012,Jan,Wallcovering,440,47324,Residential
2012,Jan,Wallcovering,270,47325,Residential
2012,Jan,Wallcovering,572,47326,Residential
2012,Jan,Wallcovering,1100,47327,Residential
2012,Jan,Wallcovering,-776.4,47328,Residential
2012,Jan,Wallcovering,270,47329,Residential
2012,Jan,Wallcovering,270,47330,Residential
2012,Jan,Wallcovering,-176.85,47331,Residential
2012,Jan,Wallcovering,639,47332,Residential
2012,Jan,Wallcovering,344,47339,Residential
2012,Jan,Wallcovering,344,47340,Residential
2012,Jan,Wallcovering,195,47341,Residential
2012,Jan,Flooring,168,47358,Residential
2012,Jan,Wallcovering,195,47359,Residential
2012,Jan,Wallcovering,-29.25,47360,Residential
2012,Jan,Flooring,1764,47361,Residential
2012,Jan,Flooring,300,47362,Residential
2012,Jan,Wallcovering,1200,47398,Residential
2012,Jan,Fabric,300,47406,Residential
2012,Jan,Carpet,1190,47411,Residential
2012,Jan,Wallcovering,120,47416,Residential
2012,Jan,Wallcovering,150,47417,Residential
2012,Jan,Wallcovering,298,47418,Residential
2012,Jan,Wallcovering,189,47419,Residential
2012,Jan,Wallcovering,208,47420,Residential
2012,Jan,Wallcovering,270,47421,Residential
2012,Jan,Wallcovering,173.42,47422,Residential
2012,Jan,Wallcovering,130,47423,Residential
2012,Jan,Wallcovering,60,47424,Residential
2012,Jan,Wallcovering,-1598.42,47425,Residential
2012,Jan,Flooring,11871,47633,Residential
2012,Jan,Flooring,5000,47637,Residential
2012,Jan,Wallcovering,455,47638,Residential
2012,Jan,Flooring,-476.5,47640,Residential
2012,Jan,Wallcovering,160,47732,Residential
2012,Jan,Wallcovering,165,47733,Residential
2012,Jan,Wallcovering,-187,47734,Residential
2012,Jan,Wallcovering,132,47735,Residential
2012,Jan,Wallcovering,350,47737,Residential
2012,Jan,Carpet,265.74,47830,Residential
2012,Jan,Carpet,2564.7,47831,Residential
2012,Jan,Carpet,559.49,47832,Residential
2012,Jan,Carpet,-2.29,47833,Residential
2012,Jan,Wallcovering,1080,47841,Hospitality
2012,Jan,Wallcovering,27,47872,Residential
2012,Jan,Wallcovering,450,47873,Residential
2012,Jan,Wallcovering,-18,47874,Residential
2012,Jan,Wallcovering,375.36,47875,Residential
2012,Jan,Wallcovering,454,47906,Residential
2012,Jan,Wallcovering,3003,47907,Residential
2012,Jan,Wallcovering,300,47908,Residential
2012,Jan,Wallcovering,250,47909,Residential
2012,Jan,Wallcovering,400,47930,Hospitality
2012,Jan,Carpet,-400,47931,Hospitality
2012,Jan,Carpet,-7000,47968,Hospitality
2012,Jan,Carpet,-3000,47969,Hospitality
2012,Jan,Carpet,3000,47970,Hospitality
2012,Jan,Carpet,7000,47971,Hospitality
2012,Jan,Wallcovering,2460,48251,Hospitality
2012,Jan,Wallcovering,2460,48252,Hospitality
2012,Jan,Wallcovering,60,48277,Residential
2012,Jan,Wallcovering,1560,48290,Residential
2012,Jan,Wallcovering,1180,48291,Residential
2012,Jan,Wallcovering,3630,48330,Residential
2012,Jan,Wallcovering,1260,48331,Residential
2012,Jan,Wallcovering,296,48332,Residential
2012,Jan,Wallcovering,850,48333,Residential
2012,Jan,Wallcovering,450,48334,Residential
2012,Jan,Wallcovering,250,48335,Residential
2012,Jan,Wallcovering,250,48336,Residential
2012,Jan,Wallcovering,120,48341,Hospitality
2012,Jan,Carpet,-120,48342,Hospitality
2012,Jan,Wallcovering,516,48343,Hospitality
2012,Jan,Wallcovering,970,48344,Hospitality
2012,Jan,Wallcovering,664.3,48345,Hospitality
2012,Jan,Wallcovering,400,48346,Hospitality
2012,Jan,Wallcovering,-200,48347,Hospitality
2012,Jan,Wallcovering,97,48348,Hospitality
2012,Jan,Wallcovering,150,48349,Hospitality
2012,Jan,Wallcovering,80,48366,Residential
2012,Jan,Wallcovering,160,48367,Residential
2012,Jan,Wallcovering,108,48368,Residential
2012,Jan,Wallcovering,162,48369,Residential
2012,Jan,Wallcovering,20,48370,Residential
2012,Jan,Wallcovering,480,48451,Residential
2012,Jan,Wallcovering,380,48452,Residential
2012,Jan,Wallcovering,80,48453,Residential
2012,Jan,Wallcovering,195,48478,Residential
2012,Jan,Wallcovering,280,48479,Residential
2012,Jan,Wallcovering,550,48511,Residential
2012,Jan,Wallcovering,-66,48512,Residential
2012,Jan,Carpet,375,48513,Residential
2012,Jan,Wallcovering,400,48514,Residential
2012,Jan,Carpet,350,48515,Residential
2012,Jan,Wallcovering,-638.7,48517,Hospitality
2012,Jan,Wallcovering,510,48518,Hospitality
2012,Jan,Wallcovering,450,48519,Hospitality
2012,Jan,Carpet,3300,48551,Hospitality
2012,Jan,Carpet,1100,48552,Hospitality
2012,Jan,Carpet,2200,48553,Hospitality
2012,Jan,Carpet,3300,48554,Hospitality
2012,Jan,Wallcovering,595,48556,Residential
2012,Jan,Wallcovering,-142.8,48557,Residential
2012,Jan,Wallcovering,450,48558,Residential
2012,Jan,Wallcovering,150,48559,Residential
2012,Jan,Wallcovering,256.2,48560,Residential
2012,Jan,Wallcovering,550,48561,Residential
2012,Jan,Wallcovering,360,48562,Residential
2012,Jan,Wallcovering,480,48580,Residential
2012,Jan,Wallcovering,200,48581,Residential
2012,Jan,Wallcovering,1224,48582,Residential
2012,Jan,Wallcovering,765,48583,Residential
2012,Jan,Wallcovering,765,48584,Residential
2012,Jan,Wallcovering,420,48585,Residential
2012,Jan,Wallcovering,-105,48586,Residential
2012,Jan,Wallcovering,105,48587,Residential
2012,Jan,Wallcovering,1162,48588,Residential
2012,Jan,Wallcovering,105,48589,Residential
2012,Jan,Wallcovering,555,48590,Residential
2012,Jan,Wallcovering,770,48591,Residential
2012,Jan,Wallcovering,-100,48592,Residential
2012,Jan,Wallcovering,-765,48593,Residential
2012,Jan,Carpet,2834.3,48653,Residential
2012,Jan,Carpet,-1012.25,48654,Residential
2012,Jan,Carpet,600,48655,Residential
2012,Jan,Wallcovering,-182.21,48656,Residential
2012,Jan,Wallcovering,90,48657,Residential
2012,Jan,Carpet,5512.76,48658,Residential
2012,Jan,Carpet,5512.76,48659,Residential
2012,Jan,Carpet,450,48660,Residential
2012,Jan,Carpet,350,48661,Residential
2012,Jan,Carpet,-5512.76,48662,Residential
2012,Jan,Wallcovering,1056,48674,Residential
2012,Jan,Wallcovering,520,48675,Residential
2012,Jan,Wallcovering,168,48676,Residential
2012,Jan,Wallcovering,-105.6,48677,Residential
2012,Jan,Wallcovering,108.5,48678,Residential
2012,Jan,Wallcovering,465,48679,Residential
2012,Jan,Wallcovering,1085,48680,Residential
2012,Jan,Wallcovering,-31,48681,Residential
2012,Jan,Wallcovering,186,48682,Residential
2012,Jan,Wallcovering,232.5,48683,Residential
2012,Jan,Wallcovering,-108.5,48684,Residential
2012,Jan,Wallcovering,216,48685,Residential
2012,Jan,Wallcovering,-48,48686,Residential
2012,Jan,Wallcovering,600,48687,Residential
2012,Jan,Wallcovering,-180,48688,Residential
2012,Jan,Wallcovering,608,48689,Residential
2012,Jan,Wallcovering,611,48690,Residential
2012,Jan,Wallcovering,320,48691,Residential
2012,Jan,Wallcovering,339,48692,Residential
2012,Jan,Wallcovering,600,48693,Residential
2012,Jan,Wallcovering,-48,48694,Residential
2012,Jan,Wallcovering,1730.3,48695,Residential
2012,Jan,Wallcovering,750,48696,Residential
2012,Jan,Wallcovering,292.5,48697,Residential
2012,Jan,Wallcovering,195,48698,Residential
2012,Jan,Wallcovering,120,48699,Residential
2012,Jan,Wallcovering,-247.78,48700,Residential
2012,Jan,Wallcovering,120,48705,Residential
2012,Jan,Wallcovering,120,48706,Residential
2012,Jan,Wallcovering,100,48707,Residential
2012,Jan,Wallcovering,-100,48708,Residential
2012,Jan,Wallcovering,280,48709,Residential
2012,Jan,Fabric,150,48783,Hospitality
2012,Jan,Wallcovering,825,48785,Residential
2012,Jan,Wallcovering,1210,48786,Residential
2012,Jan,Wallcovering,-660,48787,Residential
2012,Jan,Wallcovering,550,48788,Residential
2012,Jan,Wallcovering,550,48789,Residential
2012,Jan,Wallcovering,550,48790,Residential
2012,Jan,Wallcovering,350,48791,Residential
2012,Jan,Wallcovering,-1512.5,48792,Residential
2012,Jan,Wallcovering,900,48794,Residential
2012,Jan,Wallcovering,-342,48795,Residential
2012,Jan,Wallcovering,1001,48796,Residential
2012,Jan,Wallcovering,935,48797,Residential
2012,Jan,Wallcovering,200,48798,Residential
2012,Jan,Wallcovering,300,48799,Residential
2012,Jan,Wallcovering,250,48800,Residential
2012,Jan,Wallcovering,-374.1,48801,Residential
2012,Jan,Wallcovering,-383.3,48812,Residential
2012,Jan,Wallcovering,680,48816,Residential
2012,Jan,Wallcovering,440,48817,Residential
2012,Jan,Wallcovering,440,48840,Residential
2012,Jan,Wallcovering,300,48841,Residential
2012,Jan,Wallcovering,-740,48842,Residential
2012,Jan,Wallcovering,2013,48843,Residential
2012,Jan,Wallcovering,-402.6,48844,Residential
2012,Jan,Flooring,50,48893,Residential
2012,Jan,Flooring,300,48894,Residential
2012,Jan,Flooring,-350,48895,Residential
2012,Jan,Wallcovering,456,48914,Residential
2012,Jan,Wallcovering,300,48915,Residential
2012,Jan,Wallcovering,-68.4,48916,Residential
2012,Jan,Wallcovering,82,48943,Residential
2012,Jan,Wallcovering,250,48944,Residential
2012,Jan,Wallcovering,1190,48945,Residential
2012,Jan,Wallcovering,560,48946,Residential
2012,Jan,Wallcovering,595,48947,Residential
2012,Jan,Wallcovering,273,48948,Residential
2012,Jan,Wallcovering,357,48949,Residential
2012,Jan,Wallcovering,-147,48950,Residential
2012,Jan,Wallcovering,1150,48951,Residential
2012,Jan,Wallcovering,200,48952,Residential
2012,Jan,Wallcovering,-117.25,48953,Residential
2012,Jan,Wallcovering,2655,48954,Residential
2012,Jan,Wallcovering,6180,48955,Residential
2012,Jan,Wallcovering,375,48956,Residential
2012,Jan,Wallcovering,2450,48957,Residential
2012,Jan,Wallcovering,1200,48958,Residential
2012,Jan,Wallcovering,1200,48959,Residential
2012,Jan,Wallcovering,-1767,48960,Residential
2012,Jan,Wallcovering,193,48965,Residential
2012,Jan,Wallcovering,295,48966,Residential
2012,Jan,Wallcovering,660,48967,Residential
2012,Jan,Wallcovering,-172.2,48968,Residential
2012,Jan,Carpet,134,48969,Residential
2012,Jan,Carpet,268,48970,Residential
2012,Jan,Wallcovering,392,48989,Residential
2012,Jan,Wallcovering,300,48990,Residential
2012,Jan,Wallcovering,-26.17,48991,Residential
2012,Jan,Wallcovering,240,49010,Residential
2012,Jan,Wallcovering,200,49011,Residential
2012,Jan,Wallcovering,189,49023,Residential
2012,Jan,Wallcovering,736,49026,Residential
2012,Jan,Wallcovering,1152,49027,Residential
2012,Jan,Wallcovering,1305,49028,Residential
2012,Jan,Wallcovering,1600,49029,Residential
2012,Jan,Wallcovering,480,49030,Residential
2012,Jan,Wallcovering,2720,49031,Residential
2012,Jan,Wallcovering,-960,49032,Residential
2012,Jan,Wallcovering,960,49033,Residential
2012,Jan,Wallcovering,840,49034,Residential
2012,Jan,Wallcovering,360,49035,Residential
2012,Jan,Wallcovering,108,49036,Residential
2012,Jan,Wallcovering,2245.8,49037,Residential
2012,Jan,Wallcovering,300,49038,Residential
2012,Jan,Wallcovering,-749.1,49039,Residential
2012,Jan,Fabric,60,49040,Residential
2012,Jan,Fabric,340,49041,Residential
2012,Jan,Fabric,106.5,49042,Residential
2012,Jan,Fabric,136.5,49043,Residential
2012,Jan,Fabric,158,49044,Residential
2012,Jan,Fabric,59,49045,Residential
2012,Jan,Fabric,237,49046,Residential
2012,Jan,Fabric,126,49047,Residential
2012,Jan,Fabric,812,49048,Residential
2012,Jan,Fabric,200,49049,Residential
2012,Jan,Fabric,-58.2,49050,Residential
2012,Jan,Fabric,-59,49051,Residential
2012,Jan,Fabric,3468,49052,Residential
2012,Jan,Fabric,375,49053,Residential
2012,Jan,Fabric,960,49054,Residential
2012,Jan,Fabric,1200,49055,Residential
2012,Jan,Fabric,330,49056,Residential
2012,Jan,Fabric,1160,49057,Residential
2012,Jan,Fabric,4292,49058,Residential
2012,Jan,Fabric,555,49059,Residential
2012,Jan,Fabric,3705,49060,Residential
2012,Jan,Fabric,3300,49061,Residential
2012,Jan,Fabric,260,49062,Residential
2012,Jan,Fabric,420,49063,Residential
2012,Jan,Fabric,800,49064,Residential
2012,Jan,Fabric,300,49065,Residential
2012,Jan,Fabric,480,49066,Residential
2012,Jan,Fabric,200,49067,Residential
2012,Jan,Fabric,-2350.5,49068,Residential
2012,Jan,Fabric,-375,49069,Residential
2012,Jan,Wallcovering,32,49070,Residential
2012,Jan,Wallcovering,-32,49071,Residential
2012,Jan,Fabric,2006,49077,Residential
2012,Jan,Fabric,663,49078,Residential
2012,Jan,Fabric,429,49079,Residential
2012,Jan,Fabric,400,49080,Residential
2012,Jan,Fabric,-667.25,49081,Residential
2012,Jan,Wallcovering,-167,49082,Residential
2012,Jan,Carpet,80,49083,Residential
2012,Jan,Carpet,840,49110,Residential
2012,Jan,Wallcovering,127,49111,Residential
2012,Jan,Wallcovering,200,49112,Residential
2012,Jan,Wallcovering,-19.06,49113,Residential
2012,Jan,Flooring,272.16,49114,Residential
2012,Jan,Flooring,420,49115,Residential
2012,Jan,Flooring,-27.25,49116,Residential
2012,Jan,Wallcovering,127,49117,Residential
2012,Jan,Wallcovering,127,49118,Residential
2012,Jan,Wallcovering,119,49119,Residential
2012,Jan,Wallcovering,70,49120,Residential
2012,Jan,Wallcovering,-127,49121,Residential
2012,Jan,Wallcovering,258,49122,Residential
2012,Jan,Wallcovering,200,49123,Residential
2012,Jan,Wallcovering,-200,49124,Residential
2012,Jan,Wallcovering,900,49144,Residential
2012,Jan,Wallcovering,-144,49145,Residential
2012,Jan,Wallcovering,300,49146,Residential
2012,Jan,Wallcovering,-75.6,49147,Residential
2012,Jan,Fabric,-2598.4,49152,Residential
2012,Jan,Wallcovering,200,49172,Residential
2012,Jan,Wallcovering,1200,49173,Residential
2012,Jan,Wallcovering,114,49179,Residential
2012,Jan,Wallcovering,114,49180,Residential
2012,Jan,Wallcovering,570,49181,Residential
2012,Jan,Wallcovering,-342,49182,Residential
2012,Jan,Wallcovering,300,49183,Residential
2012,Jan,Carpet,-1503.69,49189,Residential
2012,Jan,Wallcovering,-52,49190,Residential
2012,Jan,Wallcovering,1128.38,49195,Residential
2012,Jan,Wallcovering,1550,49196,Residential
2012,Jan,Carpet,250,49197,Residential
2012,Jan,Flooring,770,49198,Residential
2012,Jan,Flooring,1001,49199,Residential
2012,Jan,Wallcovering,732,49213,Residential
2012,Jan,Wallcovering,488,49214,Residential
2012,Jan,Wallcovering,130,49215,Residential
2012,Jan,Wallcovering,65,49216,Residential
2012,Jan,Wallcovering,531,49217,Residential
2012,Jan,Wallcovering,650,49218,Residential
2012,Jan,Wallcovering,412,49303,Residential
2012,Jan,Wallcovering,496,49304,Residential
2012,Jan,Wallcovering,318,49305,Residential
2012,Jan,Wallcovering,470,49306,Residential
2012,Jan,Wallcovering,70,49307,Residential
2012,Jan,Wallcovering,820,49308,Residential
2012,Jan,Wallcovering,-169.6,49309,Residential
2012,Jan,Wallcovering,-9430,49311,Residential
2012,Jan,Wallcovering,4235,49312,Residential
2012,Jan,Wallcovering,850,49313,Residential
2012,Jan,Wallcovering,-850,49314,Residential
2012,Jan,Wallcovering,450,49315,Residential
2012,Jan,Wallcovering,303,49316,Residential
2012,Jan,Wallcovering,1100,49317,Residential
2012,Jan,Wallcovering,200,49319,Residential
2012,Jan,Wallcovering,130,49320,Residential
2012,Jan,Wallcovering,500,49321,Residential
2012,Jan,Wallcovering,-997.6,49322,Residential
2012,Jan,Wallcovering,593,49339,Residential
2012,Jan,Wallcovering,300,49340,Residential
2012,Jan,Wallcovering,-59.3,49341,Residential
2012,Jan,Wallcovering,300,49342,Residential
2012,Jan,Wallcovering,70,49343,Residential
2012,Jan,Wallcovering,-30,49344,Residential
2012,Jan,Wallcovering,750,49345,Residential
2012,Jan,Wallcovering,350,49346,Residential
2012,Jan,Wallcovering,3481,49348,Residential
2012,Jan,Wallcovering,309,49349,Residential
2012,Jan,Wallcovering,309,49350,Residential
2012,Jan,Wallcovering,585,49351,Residential
2012,Jan,Wallcovering,-656.25,49352,Residential
2012,Jan,Wallcovering,-309,49353,Residential
2012,Jan,Wallcovering,184,49354,Residential
2012,Jan,Wallcovering,3220,49355,Residential
2012,Jan,Wallcovering,-621,49356,Residential
2012,Jan,Wallcovering,1638,49357,Residential
2012,Jan,Wallcovering,105,49358,Residential
2012,Jan,Wallcovering,1903.17,49359,Residential
2012,Jan,Wallcovering,468,49360,Residential
2012,Jan,Wallcovering,120,49361,Residential
2012,Jan,Wallcovering,-663.15,49362,Residential
2012,Jan,Wallcovering,440,49363,Residential
2012,Jan,Wallcovering,754,49364,Residential
2012,Jan,Wallcovering,550,49365,Residential
2012,Jan,Wallcovering,-179.1,49366,Residential
2012,Jan,Wallcovering,212,49384,Residential
2012,Jan,Wallcovering,250,49385,Residential
2012,Jan,Wallcovering,-31.8,49386,Residential
2012,Jan,Wallcovering,288,49401,Residential
2012,Jan,Wallcovering,300,49402,Residential
2012,Jan,Carpet,-454.37,49405,Residential
2012,Jan,Wallcovering,440,49415,Residential
2012,Jan,Wallcovering,300,49416,Residential
2012,Jan,Wallcovering,-44,49417,Residential
2012,Jan,Wallcovering,675,49419,Residential
2012,Jan,Wallcovering,675,49420,Residential
2012,Jan,Wallcovering,-675,49421,Residential
2012,Jan,Wallcovering,720,49422,Residential
2012,Jan,Wallcovering,-120,49423,Residential
2012,Jan,Wallcovering,720,49424,Residential
2012,Jan,Wallcovering,-720,49425,Residential
2012,Jan,Wallcovering,500,49426,Residential
2012,Jan,Wallcovering,560,49427,Residential
2012,Jan,Wallcovering,-84,49428,Residential
2012,Jan,Wallcovering,424,49429,Residential
2012,Jan,Wallcovering,-63.6,49430,Residential
2012,Jan,Wallcovering,220,49431,Residential
2012,Jan,Wallcovering,300,49432,Residential
2012,Jan,Wallcovering,-33,49433,Residential
2012,Jan,Wallcovering,800,49434,Residential
2012,Jan,Wallcovering,754,49435,Residential
2012,Jan,Wallcovering,200,49436,Residential
2012,Jan,Wallcovering,160,49437,Residential
2012,Jan,Wallcovering,-233.1,49438,Residential
2012,Jan,Wallcovering,371,49439,Residential
2012,Jan,Wallcovering,250,49440,Residential
2012,Jan,Wallcovering,-55.65,49441,Residential
2012,Jan,Carpet,999,49442,Residential
2012,Jan,Carpet,-99.9,49443,Residential
2012,Jan,Wallcovering,1264,49444,Residential
2012,Jan,Wallcovering,800,49445,Residential
2012,Jan,Wallcovering,345,49446,Residential
2012,Jan,Wallcovering,880,49447,Residential
2012,Jan,Wallcovering,-481.8,49448,Residential
2012,Jan,Wallcovering,-319.5,49449,Residential
2012,Jan,Carpet,2400,49450,Residential
2012,Jan,Carpet,600,49451,Residential
2012,Jan,Wallcovering,130,49452,Residential
2012,Jan,Carpet,-360,49453,Residential
2012,Jan,Wallcovering,220,49454,Residential
2012,Jan,Wallcovering,500,49455,Residential
2012,Jan,Wallcovering,390,49456,Residential
2012,Jan,Wallcovering,650,49457,Residential
2012,Jan,Wallcovering,130,49458,Residential
2012,Jan,Wallcovering,100,49459,Residential
2012,Jan,Wallcovering,345,49460,Residential
2012,Jan,Wallcovering,1380,49461,Residential
2012,Jan,Wallcovering,1550,49462,Residential
2012,Jan,Wallcovering,60,49463,Residential
2012,Jan,Wallcovering,-524.25,49464,Residential
2012,Jan,Wallcovering,2340,49465,Residential
2012,Jan,Wallcovering,-624,49466,Residential
2012,Jan,Wallcovering,1704,49467,Residential
2012,Jan,Wallcovering,213,49468,Residential
2012,Jan,Wallcovering,1325,49469,Residential
2012,Jan,Wallcovering,-544.95,49470,Residential
2012,Jan,Wallcovering,540,49471,Residential
2012,Jan,Wallcovering,-324,49472,Residential
2012,Jan,Wallcovering,250,49473,Residential
2012,Jan,Wallcovering,-32.4,49474,Residential
2012,Jan,Wallcovering,195,49475,Residential
2012,Jan,Wallcovering,300,49476,Residential
2012,Jan,Carpet,759,49477,Residential
2012,Jan,Carpet,220,49478,Residential
2012,Jan,Carpet,800,49479,Residential
2012,Jan,Carpet,-146.85,49480,Residential
2012,Jan,Wallcovering,432,49503,Residential
2012,Jan,Wallcovering,302,49504,Residential
2012,Jan,Wallcovering,375,49505,Residential
2012,Jan,Wallcovering,10.4,49506,Residential
2012,Jan,Wallcovering,-166.35,49507,Residential
2012,Jan,Wallcovering,593,49510,Residential
2012,Jan,Wallcovering,639,49511,Residential
2012,Jan,Wallcovering,273,49512,Residential
2012,Jan,Wallcovering,312,49513,Residential
2012,Jan,Wallcovering,-195,49514,Residential
2012,Jan,Wallcovering,250,49515,Residential
2012,Jan,Wallcovering,225,49516,Residential
2012,Jan,Wallcovering,-243.3,49517,Residential
2012,Jan,Wallcovering,502,49518,Residential
2012,Jan,Wallcovering,2008,49519,Residential
2012,Jan,Wallcovering,95,49520,Residential
2012,Jan,Wallcovering,475,49521,Residential
2012,Jan,Wallcovering,372,49522,Residential
2012,Jan,Wallcovering,875,49523,Residential
2012,Jan,Wallcovering,-517.8,49524,Residential
2012,Jan,Wallcovering,440,49525,Residential
2012,Jan,Wallcovering,400,49526,Residential
2012,Jan,Wallcovering,-66,49527,Residential
2012,Jan,Wallcovering,396,49529,Residential
2012,Jan,Wallcovering,625,49530,Residential
2012,Jan,Wallcovering,936,49531,Residential
2012,Jan,Wallcovering,684,49532,Residential
2012,Jan,Wallcovering,666,49533,Residential
2012,Jan,Wallcovering,622,49534,Residential
2012,Jan,Wallcovering,918,49535,Residential
2012,Jan,Wallcovering,-162,49536,Residential
2012,Jan,Wallcovering,1900,49537,Residential
2012,Jan,Wallcovering,-937,49538,Residential
2012,Jan,Wallcovering,236,49557,Residential
2012,Jan,Wallcovering,2160,49558,Residential
2012,Jan,Wallcovering,360,49559,Residential
2012,Jan,Wallcovering,1116,49560,Residential
2012,Jan,Wallcovering,750,49561,Residential
2012,Jan,Wallcovering,300,49562,Residential
2012,Jan,Wallcovering,-909,49563,Residential
2012,Jan,Wallcovering,860,49569,Residential
2012,Jan,Wallcovering,420,49570,Residential
2012,Jan,Wallcovering,455,49571,Residential
2012,Jan,Wallcovering,-192,49572,Residential
2012,Jan,Fabric,507,49573,Residential
2012,Jan,Fabric,94,49574,Residential
2012,Jan,Fabric,80,49575,Residential
2012,Jan,Fabric,10,49576,Residential
2012,Jan,Fabric,-120.2,49577,Residential
2012,Jan,Wallcovering,1008,49590,Residential
2012,Jan,Wallcovering,1330,49591,Residential
2012,Jan,Wallcovering,299,49592,Residential
2012,Jan,Wallcovering,805,49593,Residential
2012,Jan,Wallcovering,23,49594,Residential
2012,Jan,Wallcovering,-860.85,49595,Residential
2012,Jan,Wallcovering,-23,49596,Residential
2012,Jan,Wallcovering,381,49599,Residential
2012,Jan,Wallcovering,528,49600,Residential
2012,Jan,Wallcovering,535,49601,Residential
2012,Jan,Wallcovering,-90.91,49602,Residential
2012,Jan,Wallcovering,196,49603,Residential
2012,Jan,Wallcovering,312,49604,Residential
2012,Jan,Wallcovering,210,49605,Residential
2012,Jan,Wallcovering,450,49606,Residential
2012,Jan,Wallcovering,216,49607,Residential
2012,Jan,Wallcovering,96.75,49608,Residential
2012,Jan,Wallcovering,436.5,49609,Residential
2012,Jan,Wallcovering,850,49610,Residential
2012,Jan,Wallcovering,414,49611,Residential
2012,Jan,Wallcovering,-162,49612,Residential
2012,Jan,Wallcovering,207,49613,Residential
2012,Jan,Wallcovering,-23,49614,Residential
2012,Jan,Wallcovering,180,49615,Residential
2012,Jan,Wallcovering,-36,49616,Residential
2012,Jan,Wallcovering,805,49617,Residential
2012,Jan,Wallcovering,-276,49618,Residential
2012,Jan,Wallcovering,500,49619,Residential
2012,Jan,Wallcovering,150,49620,Residential
2012,Jan,Wallcovering,-138.75,49621,Residential
2012,Jan,Wallcovering,-184,49622,Residential
2012,Jan,Wallcovering,280,49624,Residential
2012,Jan,Wallcovering,185,49625,Residential
2012,Jan,Wallcovering,420,49626,Residential
2012,Jan,Wallcovering,286,49627,Residential
2012,Jan,Wallcovering,165,49628,Residential
2012,Jan,Wallcovering,650,49629,Residential
2012,Jan,Wallcovering,-200.4,49630,Residential
2012,Jan,Wallcovering,456,49631,Residential
2012,Jan,Wallcovering,43,49632,Residential
2012,Jan,Wallcovering,300,49633,Residential
2012,Jan,Wallcovering,436,49634,Residential
2012,Jan,Wallcovering,-21.8,49635,Residential
2012,Jan,Wallcovering,639,49637,Residential
2012,Jan,Wallcovering,684,49638,Residential
2012,Jan,Wallcovering,622,49639,Residential
2012,Jan,Wallcovering,650,49640,Residential
2012,Jan,Carpet,799,49641,Residential
2012,Jan,Carpet,799,49642,Residential
2012,Jan,Wallcovering,1098,49644,Residential
2012,Jan,Wallcovering,300,49645,Residential
2012,Jan,Wallcovering,-109.8,49646,Residential
2012,Jan,Wallcovering,1053,49647,Residential
2012,Jan,Wallcovering,585,49648,Residential
